row_id,x,y,accuracy,time,place_id
15273441,1.0523,2.6528,64,725092,6237569496
15273479,1.2385,2.7336,13,579783,8048985799
15273913,1.0028,2.728,63,324830,6424972551
15276601,1.0805,2.6524,7,353900,2651231048
15277063,1.1913,2.6172,39,340608,5987464133
15281065,1.2085,2.5827,73,78981,6766324666
15284613,1.1563,2.6407,9,707073,7098464262
15284851,1.1524,2.5704,67,760711,2355236719
15285422,1.2256,2.5034,80,599542,1228935308
15285552,1.1705,2.5567,62,297593,2355236719
15286374,1.0557,2.5916,68,741487,1097200869
15286858,1.0658,2.5325,460,214594,5035268417
15290281,1.2241,2.7453,171,366664,6780386626
15292496,1.0284,2.6819,69,33858,3312463746
15294696,1.038,2.6964,47,559457,3312463746
15300668,1.1928,2.5238,60,473738,3992589015
15303549,1.1056,2.6136,62,475020,4423196276
15306481,1.0762,2.668,13,572742,9632980559
15307576,1.1119,2.6255,75,493282,7098464262
15308874,1.1603,2.6324,50,336437,5606572086
15310366,1.0068,2.5321,166,659230,4932578245
15314425,1.0577,2.6775,205,103684,3312463746
15315480,1.0891,2.5838,51,508004,6050066829
15315545,1.0451,2.7110000000000003,43,641134,2460093296
15315634,1.1549,2.6683,159,616511,6603539415
15315826,1.2422,2.6765,161,611709,8258328058
15320058,1.1124,2.5887,171,368972,1812226671
15320595,1.1755,2.7465,50,118223,5009192468
15320926,1.0299,2.7363,69,458397,6424972551
15322493,1.1857,2.6847,18,728073,3952821602
15322805,1.079,2.6032,68,544319,1097200869
15324515,1.0089,2.523,201,470018,1228935308
15325055,1.2148,2.5829,40,328320,3683087833
15327539,1.0955,2.5693,71,361615,1812226671
15328884,1.0235,2.5815,56,614768,1097200869
15330804,1.1462,2.6851,52,316791,3533177779
15331218,1.0388,2.6757,85,719233,3312463746
15334053,1.145,2.6295,53,355267,5606572086
15334367,1.0222,2.7377,66,8237,6424972551
15337045,1.1762,2.6655,74,103592,3533177779
15337305,1.0327,2.6732,17,154761,9632980559
15338723,1.1599,2.5253,7,139990,9671190585
15338945,1.0148,2.6394,388,703164,7098464262
15339031,1.0105,2.7057,57,104934,5161681408
15344875,1.1562,2.6671,100,760740,5270522918
15348975,1.0268,2.6862,71,185848,3312463746
15350819,1.0243,2.6016,158,164738,1097200869
15351668,1.1577,2.6596,70,103381,5261906348
15352300,1.0975,2.6214,51,772312,5606572086
15354166,1.2282,2.7333,66,55554,8048985799
15354589,1.107,2.5525,10,733752,4932578245
15355901,1.2032,2.5174,56,669104,3992589015
15356260,1.1854,2.7023,203,632592,6683426742
15357775,1.2232,2.7227,40,782628,8323105731
15358461,1.1354,2.6734,524,637858,8258328058
15358783,1.0251,2.6024,10,66707,3842050143
15359511,1.0269,2.5892,23,531785,1812226671
15359665,1.0865,2.6509,7,75517,1435128522
15361484,1.2419,2.6853,68,103901,2327054745
15361532,1.1855,2.6764,67,315142,3533177779
15362643,1.0182,2.5083,16,397436,5788646225
15362671,1.0399,2.5923,23,290708,1097200869
15363384,1.1354,2.6423,178,497908,5606572086
15365233,1.104,2.6354,65,444466,5606572086
15365549,1.0865,2.5827,4,65545,2355236719
15366122,1.1321,2.6355,80,667839,5606572086
15366398,1.147,2.6558,64,688796,5270522918
15367531,1.0031,2.7493,60,341223,9168764170
15367730,1.099,2.6157,69,215850,4423196276
15371076,1.2493,2.5001,52,306350,3741484405
15371324,1.0876,2.7128,69,16838,2460093296
15372039,1.1512,2.5269999999999997,68,726884,3992589015
15372257,1.1463,2.5735,10,181100,2355236719
15372636,1.2168,2.6899,3,552145,6683426742
15373836,1.2449,2.6104,57,107629,5987464133
15374927,1.1426,2.6305,59,579867,5606572086
15375372,1.162,2.5811,69,511545,2355236719
15376151,1.0644,2.6012,4,8736,1097200869
15376897,1.0361,2.6783,77,154818,3312463746
15377278,1.2135,2.6814,50,580402,8258328058
15377933,1.1367,2.6303,164,526600,5606572086
15386504,1.2146,2.6948,101,41382,1479000473
15387626,1.1259,2.5477,23,711293,4932578245
15390331,1.0258,2.6846,15,267106,3312463746
15392323,1.1363,2.7082,10,613741,6683426742
15393661,1.0581,2.6992,164,307785,2460093296
15393719,1.1371,2.6161,58,382208,7098464262
15396704,1.1604,2.7135,33,765221,6683426742
15402499,1.0915,2.6176,32,537748,8780655195
15402816,1.0409,2.702,64,407573,3312463746
15407956,1.0816,2.5536,3,175745,4932578245
15409917,1.131,2.6910000000000003,9,221938,6683426742
15413677,1.0048,2.6594,51,111426,1582523772
15413792,1.0188,2.7294,68,401218,6424972551
15415830,1.2122,2.6148,62,639055,5987464133
15416260,1.2102,2.6598,61,305465,5784939944
15420238,1.1634,2.5453,7,350375,7803770431
15421271,1.0495,2.6752,44,599139,7914558846
15427138,1.0207,2.5222,72,311957,6399991653
15428092,1.1411,2.5836,6,201677,3322359335
15434125,1.2044,2.5193,69,617266,7536975002
15435132,1.0218,2.6738,160,368496,3686273628
15438442,1.0190000000000001,2.7295,6,6450,6424972551
15439241,1.1217,2.5546,74,147290,7803770431
15443623,1.2452,2.654,57,617922,8258328058
15445031,1.2168,2.7303,156,66691,8048985799
15451223,1.1840000000000002,2.6242,168,15269,5095999304
15451284,1.1774,2.6148,69,139864,3683087833
15455398,1.0795,2.6809,41,568642,7914558846
15455692,1.1448,2.6894,1,150306,6683426742
15455908,1.2224,2.5868,60,31497,6766324666
15457085,1.1342,2.6563,72,699921,1435128522
15457619,1.0026,2.5758,1,191269,1640245124
15457875,1.0722,2.7086,230,22664,2460093296
15458498,1.111,2.597,177,318871,8046823234
15458727,1.1723,2.7236,17,662011,3946571143
15459405,1.2088,2.5273,73,615878,1267801529
15461840,1.1783,2.6677,167,757039,7914558846
15463516,1.247,2.7159,70,651017,7162308755
15465245,1.0128,2.5903,63,695637,1097200869
15468349,1.0864,2.6604,75,399354,5270522918
15470979,1.0408,2.6793,101,670240,3312463746
15472713,1.0129,2.613,67,672412,1097200869
15475420,1.0187,2.5906,68,116526,1097200869
15477003,1.1949,2.512,59,146940,3992589015
15478026,1.1016,2.5474,3,284663,4932578245
15479152,1.0604,2.5765,20,101164,3322359335
15479558,1.2136,2.5235,65,770399,3992589015
15481873,1.0201,2.5847,59,84795,1097200869
15483587,1.1157,2.5589,17,28191,4932578245
15483894,1.0135,2.5885,63,573032,1913341282
15484540,1.0042,2.7289999999999996,65,173852,6424972551
15485456,1.1297,2.5309,18,709787,4932578245
15488601,1.0419,2.6056,72,713726,1097200869
15488710,1.0919,2.5454,11,778499,4932578245
15492410,1.0226,2.6927,68,33810,3312463746
15492817,1.003,2.7212,273,339170,6424972551
15493567,1.2221,2.6902,54,602048,6683426742
15499709,1.1081,2.6287,169,349499,5606572086
15499904,1.2056,2.6291,42,494513,5606572086
15507551,1.0736,2.685,12,192603,2376904786
15507786,1.0593,2.6363,42,637703,7914558846
15507944,1.0443,2.6072,30,534426,3333445626
15511656,1.0697,2.5138,398,492410,5979470206
15514481,1.0377,2.5078,56,620601,5788646225
15515539,1.0454,2.699,63,105070,3312463746
15519855,1.0222,2.5899,62,755936,1097200869
15520512,1.2329999999999999,2.6402,65,545920,6603539415
15522008,1.1548,2.5554,17,352864,1285051622
15524747,1.0098,2.5267,179,758520,6399991653
15526324,1.1841,2.6784,31,529383,8258328058
15526976,1.2094,2.6910000000000003,5,116964,6683426742
15527134,1.0418,2.6878,48,553188,3312463746
15527751,1.0215,2.6525,66,582672,1582523772
15527832,1.036,2.5995,62,23690,1097200869
15530943,1.225,2.617,69,639457,3683087833
15534825,1.1462,2.7122,268,624009,6683426742
15537142,1.1663,2.6914,14,182960,3533177779
15540110,1.0538,2.6212,22,510297,3333445626
15540317,1.0296,2.5338,75,615688,6399991653
15540397,1.1857,2.5909,139,512272,7551043473
15541834,1.1169,2.6041,60,155185,4423196276
15543329,1.0658,2.5611,450,462138,9809476069
15544319,1.1034,2.5548,62,743987,4932578245
15546864,1.1418,2.5494,37,778459,4932578245
15548330,1.0636,2.5718,41,146757,1097200869
15550676,1.0175,2.7292,80,706461,6424972551
15552615,1.1973,2.5047,17,407260,3741484405
15555650,1.0341,2.5879,98,526950,1097200869
15556613,1.2232,2.5173,205,571769,3992589015
15557297,1.0035,2.5864,28,50384,4022692381
15559754,1.0705,2.5359,11,238332,4932578245
15559857,1.0088,2.6714,70,46464,6237569496
15561626,1.022,2.6010000000000004,28,311121,1097200869
15562228,1.1865,2.6964,70,481494,6683426742
15565096,1.2037,2.7492,64,7260,5009192468
15569590,1.0212,2.6007,68,406168,1097200869
15569906,1.1413,2.6819,167,576804,2215268322
15570024,1.1043,2.637,77,696748,5606572086
15571031,1.0773,2.7216,72,213415,3007370877
15571149,1.247,2.6513,177,759323,5270522918
15574761,1.1809,2.7329,97,168259,3083446565
15575920,1.1922,2.7493,250,568962,8836862149
15576010,1.0622,2.6111,9,2995,4000153867
15583920,1.0479,2.6726,60,572765,9632980559
15587477,1.0328,2.6726,31,315972,3312463746
15588851,1.1608,2.5122,60,694784,3992589015
15590826,1.0443,2.6041,66,223822,1097200869
15590860,1.013,2.7484,56,117304,6424972551
15590891,1.1307,2.5209,179,648890,3992589015
15591988,1.0898,2.6656,6,268275,5270522918
15597111,1.0239,2.5907,56,736916,1913341282
15601581,1.0207,2.6918,66,209673,2460093296
15601693,1.1644,2.6673,165,759976,7914558846
15603626,1.0336,2.5461,19,191967,5035268417
15604192,1.0216,2.5062,67,599991,5788646225
15605164,1.2428,2.5225,667,775423,9013153173
15606379,1.1909,2.6646,166,679569,3533177779
15606993,1.0324,2.5819,156,88401,1097200869
15608078,1.0458,2.7351,39,105556,8048985799
15608125,1.1727,2.7339,43,541809,8048985799
15611674,1.0762,2.6691,73,88523,9632980559
15613237,1.1314,2.6383,17,326062,1435128522
15621174,1.0322,2.7484,124,257909,7175032540
15622546,1.1467,2.5441,8,166932,4932578245
15627633,1.1221,2.6363,56,38152,9598377925
15630916,1.239,2.6875,174,610594,7162308755
15633081,1.1327,2.6341,71,532442,5606572086
15633131,1.1829,2.7022,99,772085,6683426742
15633864,1.1163,2.6197,20,162349,4423196276
15636280,1.0063,2.7472,64,716425,7175032540
15637434,1.1482,2.7386,67,71144,5009192468
15638475,1.1968,2.6755,58,732832,3533177779
15639726,1.2382,2.6779,31,238580,7162308755
15641539,1.2056,2.5062,69,465879,7536975002
15641832,1.2135,2.6607,15,624644,7707808405
15646403,1.181,2.7359,71,144916,5009192468
15648204,1.1022,2.6172,41,698782,7618896878
15652767,1.2326,2.6706,62,178871,6603539415
15653461,1.0086,2.6931,19,207601,3007370877
15655367,1.2357,2.7222,159,609703,8048985799
15655824,1.1098,2.6089,19,544777,7618896878
15656214,1.0963,2.5285,29,625860,4932578245
15658466,1.1582,2.5638,61,197880,2355236719
15660066,1.0015,2.7315,72,197446,6424972551
15660441,1.1916,2.6025,61,299872,7551043473
15663036,1.0403,2.6808,74,418366,3312463746
15663061,1.0571,2.6752,38,631347,6313450246
15664319,1.149,2.5615,59,433901,2355236719
15664989,1.0507,2.6859,8,584000,9632980559
15668377,1.2091,2.7027,60,723306,6683426742
15668520,1.2306,2.617,696,691006,5987464133
15672699,1.0343,2.6208,11,769053,1097200869
15672720,1.0304,2.5886,71,354244,1097200869
15672917,1.0385,2.5317,86,408067,5035268417
15674036,1.0311,2.5998,56,299676,1097200869
15676689,1.1645,2.6771,65,214493,3533177779
15677401,1.0835,2.6135,75,447031,8780655195
15680510,1.1967,2.7074,73,179145,6683426742
15681439,1.0266,2.5926,28,157301,1097200869
15682832,1.0189,2.5789,68,634093,1097200869
15685641,1.1618,2.6863,160,763652,6683426742
15686563,1.1548,2.7413,10,540386,8048985799
15690734,1.0096,2.7267,54,389711,6424972551
15691766,1.0767,2.6919,106,19090,2327054745
15692084,1.1904,2.5146,60,19593,3992589015
15694294,1.031,2.5989,68,715296,1913341282
15695412,1.0288,2.5336,167,123545,6399991653
15697532,1.2247,2.7089,7,466615,6829001048
15699099,1.0754,2.5432,205,132129,4932578245
15701154,1.0661,2.5867,54,704185,6861654717
15705349,1.1112,2.5439,9,768815,4932578245
15705995,1.1277,2.6237,62,51493,5606572086
15709812,1.0001,2.7361,65,498786,6424972551
15711284,1.1998,2.6902,63,773478,6683426742
15713118,1.0392,2.7192,204,1035,6424972551
15713307,1.0117,2.6346,45,568638,7914558846
15716605,1.0553,2.6839999999999997,2,316053,3312463746
15717417,1.0816,2.7043,47,573089,1692546951
15723727,1.062,2.6645,78,232160,9713454201
15725993,1.0783,2.6982,69,62758,2460093296
15732800,1.135,2.6333,75,430141,5606572086
15733597,1.0023,2.5571,55,408417,6335640852
15734956,1.1693,2.6362,76,33635,1435128522
15735553,1.2361,2.6518,14,333795,7707808405
15735595,1.0233,2.7224,59,621253,6424972551
15737152,1.0187,2.5768,17,240534,1097200869
15737738,1.0128,2.7312,70,185074,6424972551
15738986,1.0279,2.7285,70,701763,6424972551
15743172,1.0871,2.5621,68,349846,5741988658
15745174,1.1167,2.6114,66,221642,4423196276
15746446,1.0463,2.6774,9,578760,3312463746
15746819,1.0459,2.5324,67,326471,6399991653
15749358,1.2432,2.6813,60,595890,8258328058
15749476,1.1073,2.5521,176,639405,4932578245
15752289,1.0844,2.5355,72,719403,4932578245
15756695,1.0221,2.5476,311,601323,4932578245
15757208,1.0462,2.5235,27,198604,5035268417
15758666,1.148,2.6323,76,260155,5606572086
15762647,1.2377,2.7337,53,517901,8836862149
15762778,1.0073,2.5714,61,133336,8199247926
15765101,1.0507,2.6952,10,185057,3312463746
15765324,1.0991,2.6801,196,550145,7914558846
15765908,1.2239,2.5645,159,776933,6097504486
15766564,1.0359,2.6902,3,18747,3312463746
15768968,1.0341,2.6776,63,398043,3312463746
15771918,1.2314,2.5954,11,138597,3683087833
15772536,1.1485,2.5792,48,620123,2355236719
15773034,1.0229,2.5154,935,572998,2700174925
15775214,1.2271,2.5308,64,515571,5689129232
15779618,1.0477,2.6572,488,501950,9713454201
15780725,1.0814,2.5506,198,64174,4932578245
15781474,1.0567,2.5849,201,207079,3842050143
15783364,1.0458,2.6738,7,130282,3312463746
15787345,1.1722,2.685,160,778290,6683426742
15792819,1.0490000000000002,2.6217,76,163996,7203076986
15793873,1.0628,2.5396,117,682639,7803770431
15797218,1.0823,2.5983,29,513061,7679870350
15797432,1.1496,2.7062,8,104380,6683426742
15797921,1.0339,2.5091,86,554644,1228935308
15799105,1.2184,2.7336,69,13460,8048985799
15799284,1.0393,2.6125,224,385823,1097200869
15800812,1.1625,2.5458,3,584445,7803770431
15801356,1.1605,2.6144,28,740737,2819302812
15802285,1.2464,2.7222,67,56790,8048985799
15802646,1.2492,2.6941,66,493670,7162308755
15805021,1.1263,2.5144,17,721683,1228935308
15808380,1.1404,2.6267,77,170502,9598377925
15808454,1.1264,2.5315,5,369578,4932578245
15811820,1.0474,2.6763,77,559428,3312463746
15814722,1.0058,2.6236,15,218502,4496840916
15815466,1.194,2.717,68,771396,3946571143
15818834,1.0257,2.5912,20,741673,1097200869
15822404,1.016,2.5279,170,386648,7803770431
15823010,1.2428,2.6818,35,759710,8258328058
15825726,1.0239,2.6566,56,574952,1582523772
15826355,1.0534,2.7171,72,137734,2460093296
15828248,1.103,2.6243,68,300925,4423196276
15831041,1.0290000000000001,2.5413,65,510859,6399991653
15831824,1.2127,2.7092,67,310173,6424972551
15833052,1.044,2.5416,65,510960,6399991653
15835087,1.1384,2.5759,11,195272,4932578245
15835497,1.2492,2.685,69,497116,2327054745
15838472,1.1555,2.5625,5,624625,2355236719
15839877,1.1393,2.6456,60,102721,7098464262
15843158,1.0206,2.5844,9,291880,1913341282
15844431,1.0395,2.5831,68,5568,1097200869
15848989,1.2358,2.6038,88,44287,7551043473
15850295,1.0441,2.5858,6,371175,1097200869
15850716,1.0796,2.6874,170,313287,2541442115
15851366,1.1744,2.5648,672,139426,4932578245
15851392,1.1359,2.5442,146,579121,8016466275
15853193,1.2413,2.7251,60,184136,3083446565
15853716,1.0427,2.7123,13,83127,2460093296
15854852,1.0102,2.5728,14,80053,4601057211
15860178,1.147,2.5641,73,161640,2355236719
15860263,1.0677,2.5314,10,69377,9671190585
15861031,1.2183,2.6193,165,575618,5095999304
15862885,1.1545,2.5854,23,297179,2355236719
15863737,1.1909,2.7134,61,237571,6416533031
15864077,1.1983,2.5341,76,443176,3992589015
15864361,1.189,2.7007,165,603983,6683426742
15865777,1.0691,2.7067,374,634285,2460093296
15872432,1.1648,2.6817,5,298178,6683426742
15873393,1.0682,2.681,18,640078,3312463746
15875603,1.1324,2.522,116,564163,4667077219
15877217,1.2119,2.737,173,521627,5163401947
15879165,1.0428,2.5842,85,784566,1913341282
15880789,1.2443,2.7231,78,60776,8048985799
15883028,1.1908,2.51,35,686098,3741484405
15884533,1.0359,2.6856,8,315970,3312463746
15884796,1.0994,2.5189,6,699194,3741484405
15887634,1.0811,2.6103,68,342967,8780655195
15890800,1.0751,2.667,70,550918,9632980559
15892470,1.0087,2.5561,55,599273,8047497583
15893883,1.0894,2.6563,13,361833,5270522918
15894519,1.1817,2.5789,76,460068,2355236719
15894682,1.1055,2.6033,10,192583,9806043737
15897007,1.09,2.5247,3,64389,6399991653
15897544,1.1289,2.5408,12,187946,7567563813
15899496,1.0227,2.5267,100,384233,6399991653
15902715,1.0508,2.665,75,617661,3312463746
15902798,1.0514,2.5412,16,103504,4932578245
15905742,1.1446,2.6381,60,346552,5606572086
15906187,1.0201,2.5888,16,46425,1097200869
15906572,1.0354,2.6113,12,528677,3333445626
15909950,1.0505,2.6696,23,356375,3312463746
15912667,1.159,2.5628,11,134793,6097504486
15915341,1.0067,2.6396,71,515319,4496840916
15916792,1.1573,2.6531,61,652586,6237569496
15917226,1.149,2.6565,9,22683,5261906348
15918305,1.0623,2.5772,41,56779,1097200869
15918585,1.0478,2.6617,7,84312,3312463746
15924522,1.0366,2.6604,19,609449,9713454201
15925286,1.0006,2.7179,13,8121,6424972551
15925384,1.1374,2.6144,19,493,8780655195
15927404,1.1028,2.6145,162,123572,4423196276
15932417,1.2075,2.73,470,569181,8048985799
15943916,1.05,2.597,7,107927,1097200869
15944056,1.1286,2.6286,85,124860,5606572086
15946666,1.2266,2.6598,51,546329,6603539415
15946983,1.0455,2.5509,10,781390,4264575584
15947665,1.218,2.7334,67,569520,8048985799
15951347,1.0157,2.7265,59,438663,6424972551
15953719,1.0971,2.5439,8,84520,4932578245
15953884,1.0456,2.5807,81,490965,1097200869
15956286,1.2342,2.6846,77,664529,6875724035
15957082,1.048,2.7168,77,339480,2460093296
15957547,1.0987,2.6917,17,136391,7396836484
15957638,1.0406,2.6799,18,115863,3312463746
15958164,1.0891,2.5207,77,770189,5035268417
15959503,1.0355,2.7235,3,207732,3007370877
15960592,1.2462,2.748,33,165254,3083446565
15960828,1.2004,2.5661,461,133908,6766324666
15962484,1.064,2.6346,69,520613,6237569496
15962671,1.0555,2.6031,103,193491,1097200869
15963890,1.1481,2.6765,19,318591,3533177779
15967718,1.1545,2.5695,5,305758,2355236719
15973841,1.0862,2.72,70,661944,2460093296
15974917,1.0715,2.5374,56,259312,7803770431
15974964,1.2322,2.7448,57,640371,8836862149
15978286,1.2387,2.7205,72,570227,8048985799
15979824,1.218,2.7364,173,66958,8048985799
15979938,1.1836,2.6548,30,765537,6502303487
15980516,1.0954,2.6510000000000002,1,575156,1435128522
15981013,1.1036,2.658,17,118203,5270522918
15981420,1.1822,2.6919999999999997,168,603964,6683426742
15984922,1.2304,2.6698,840,576349,2327054745
15985848,1.2473,2.6545,68,604919,6603539415
15987139,1.078,2.5809,73,133965,6861654717
15990995,1.0219,2.6529,52,186590,6237569496
15991986,1.117,2.6376,195,705101,5606572086
15993489,1.2266,2.5583,152,56139,4932578245
15993599,1.0248,2.5799,65,116804,1097200869
15993744,1.0043,2.5211,15,36400,7708542882
15996106,1.2226,2.6154,57,37253,5987464133
15999107,1.0749,2.5782,106,651933,6861654717
15999749,1.227,2.5984,65,28664,6766324666
16001281,1.0742,2.6946,5,618541,3312463746
16003449,1.0437,2.5286,65,659353,6399991653
16008600,1.0047,2.6946,51,474828,5161681408
16016916,1.1888,2.5195,59,679372,3992589015
16020458,1.0449,2.6839,65,477022,3312463746
16022043,1.1229,2.5542,86,147281,7803770431
16023008,1.0246,2.6685,4,115865,3312463746
16024863,1.1776,2.5189,71,329821,3992589015
16026808,1.2271,2.736,242,746533,6780386626
16027978,1.1729,2.5751,11,91848,2355236719
16028072,1.2121,2.6898,74,137869,3952821602
16028731,1.0858,2.5664,7,218485,2212762406
16030541,1.2367,2.5022,156,62476,7536975002
16033973,1.0070000000000001,2.6042,72,527476,1097200869
16034757,1.0489,2.6738,43,625878,6313450246
16035335,1.1758,2.7492,53,10078,5009192468
16035764,1.0066,2.5047,166,170453,2584530303
16037167,1.162,2.5523,6,278501,6097504486
16038587,1.0085,2.6021,10,340405,8046823234
16038607,1.2023,2.5551,130,536493,4932578245
16039216,1.1981,2.5993,34,589117,3683087833
16039566,1.0613,2.5691,29,511170,1097200869
16041662,1.2285,2.6594,165,441157,5270522918
16041833,1.1579,2.556,66,740557,2355236719
16042653,1.0163,2.6733,42,728795,6164537747
16046893,1.091,2.541,13,23068,4932578245
16049019,1.1377,2.6692,990,132899,5270522918
16055977,1.0287,2.5257,60,391213,7707340051
16057833,1.1875,2.5998,36,655445,3333445626
16058677,1.0708,2.6858,12,643558,3312463746
16068274,1.0449,2.6631,62,476051,7914558846
16068682,1.2376,2.7312,6,39683,2946102544
16068771,1.0155,2.7382,77,658815,6424972551
16074677,1.2047,2.5246,68,44797,3992589015
16076002,1.2098,2.6489999999999996,13,22636,7707808405
16076678,1.0556,2.5580000000000003,375,227584,4264575584
16078961,1.2167,2.6956,61,757542,3533177779
16080036,1.0077,2.6729,21,23790,3312463746
16080186,1.0137,2.5776,160,407179,1913341282
16080261,1.2452,2.6679,58,725624,8946623059
16080741,1.2082,2.7023,96,621323,2215268322
16085105,1.072,2.6605,62,552251,9632980559
16085860,1.245,2.6697,304,583838,5270522918
16085912,1.1255,2.5475,68,708982,7803770431
16086904,1.1414,2.6327,66,74473,5606572086
16088943,1.1725,2.6999,62,514416,6683426742
16090169,1.0415,2.7306,163,683307,6424972551
16090304,1.0541,2.6787,58,124612,3312463746
16093208,1.0956,2.7027,50,516624,2460093296
16098423,1.1488,2.6441,104,54416,5606572086
16100279,1.1689,2.6733,20,550550,3533177779
16104171,1.114,2.5885,170,265762,4423196276
16104283,1.169,2.5632,161,467366,2355236719
16104584,1.2239,2.5133,59,663136,3992589015
16105069,1.0612,2.5786,13,175304,1640245124
16105136,1.0986,2.5803,60,57940,1812226671
16105659,1.08,2.5997,19,521337,7679870350
16109724,1.2294,2.5884,63,158197,6766324666
16110618,1.0490000000000002,2.7327,6,207736,3007370877
16112172,1.0158,2.5266,53,686866,6399991653
16112765,1.0378,2.6008,50,569151,3333445626
16120260,1.1027,2.6476,71,371136,5606572086
16120812,1.0573,2.7004,65,65518,2460093296
16126593,1.1158,2.5281,3,369401,7567563813
16126645,1.1204,2.6412,62,695889,5606572086
16128394,1.0296,2.6618,68,667173,1435128522
16129147,1.0363,2.5785,66,543426,1097200869
16129425,1.0241,2.5135,73,69564,8606102186
16131133,1.1492,2.6275,11,139492,4000153867
16133037,1.0644,2.7257,37,570597,8048985799
16133768,1.0117,2.5985,70,311547,1097200869
16136044,1.101,2.6689,19,551920,5270522918
16136211,1.0227,2.6258,61,591609,7203076986
16136291,1.2351,2.7366,608,547551,3946571143
16138134,1.1145,2.6006,56,718217,4423196276
16139931,1.0825,2.7197,77,671941,2460093296
16142954,1.0017,2.7289,64,494470,6424972551
16145571,1.112,2.5325,9,708705,5035268417
16145668,1.19,2.6784,10,16418,3533177779
16145779,1.0835,2.5103,105,465125,9348457044
16147798,1.2036,2.7478,16,129604,5009192468
16151733,1.0918,2.6783,73,750175,3312463746
16152504,1.1165,2.6928,689,485107,2460093296
16153401,1.0351,2.5756,55,219406,1097200869
16155299,1.0404,2.5363,57,387686,6399991653
16156199,1.0668,2.6333,65,532420,1705420368
16156902,1.2257,2.6704,68,222160,2327054745
16157852,1.2085,2.6701,22,434641,3490907740
16163406,1.0782,2.5857,29,501625,1285051622
16165024,1.1488,2.7437,51,7494,5009192468
16167608,1.0229,2.6166,52,255215,8780655195
16168959,1.1629,2.6474,14,349492,5261906348
16171927,1.1297,2.6471,257,537993,1435128522
16172903,1.2209999999999999,2.7484,83,509827,8048985799
16172939,1.0693,2.6598,66,408087,9632980559
16176144,1.1814,2.6962,48,711566,6683426742
16177556,1.0178,2.592,65,210127,1097200869
16179577,1.1645,2.5688,5,701656,2355236719
16179880,1.2267,2.7255,7,62055,8048985799
16182634,1.2447,2.6923,171,628036,6683426742
16184872,1.1219,2.6482,81,94600,5606572086
16186255,1.2186,2.6660000000000004,13,656454,6502303487
16189817,1.1294,2.6251,75,663437,5606572086
16194091,1.0413,2.5301,63,386724,6399991653
16194421,1.1136,2.5351,9,24340,4932578245
16195971,1.1484,2.6514,66,777202,5606572086
16196541,1.0153,2.6015,247,688200,1097200869
16196665,1.2169,2.6499,10,185610,1435128522
16197924,1.2429,2.6427,45,349696,7707808405
16199275,1.1203,2.5394,66,193705,7803770431
16200089,1.1939,2.7456,58,29753,5009192468
16203160,1.1858,2.5198,53,607546,3992589015
16203975,1.1317,2.5924,21,488368,1812226671
16207251,1.0390000000000001,2.7105,16,300228,9710472407
16209932,1.1531,2.5567,10,163696,6097504486
16212036,1.1334,2.5693,164,773820,2355236719
16212218,1.0865,2.6307,12,177398,5270522918
16213857,1.2412,2.7162,3,85742,2946102544
16214728,1.032,2.7305,163,607274,2946102544
16215761,1.1428,2.6503,19,49615,1435128522
16215894,1.041,2.6735,8,751057,3312463746
16217579,1.1204,2.6543,163,522859,5270522918
16218060,1.213,2.6936,29,62397,6683426742
16220701,1.0597,2.5351,84,642031,4932578245
16232249,1.0053,2.5169,21,728692,9013153173
16232905,1.0017,2.6307,65,621881,4496840916
16233016,1.1415,2.6219,58,625787,7098464262
16233402,1.1582,2.5486,59,402384,7803770431
16233922,1.1954,2.5867,184,634475,7551043473
16234034,1.1883,2.6975,47,731975,6683426742
16234253,1.1269,2.5035,272,751011,3963204952
16237738,1.1541,2.7394,66,23596,5009192468
16244975,1.1674,2.5464,130,301757,4932578245
16246548,1.0665,2.6434,16,160024,5270522918
16247152,1.1684,2.5674,64,703485,2355236719
16248989,1.1298,2.6385,73,552550,5606572086
16249926,1.1514,2.6794,74,747985,3533177779
16254661,1.1529,2.6389,65,62932,5606572086
16255442,1.033,2.7041,21,266409,3312463746
16256467,1.1631,2.6854,51,28894,3951163044
16256963,1.0778,2.6715,2,7125,7396836484
16260955,1.0805,2.6579,51,175580,1435128522
16260960,1.0139,2.6411,29,182708,8178619377
16262640,1.1245,2.5352,54,513833,4932578245
16262837,1.0029,2.6463,20,669234,7877239740
16264865,1.1314,2.5778,31,541031,2355236719
16265436,1.1418,2.5453,3,201154,4264575584
16272986,1.0979,2.6764,140,349050,9713454201
16273417,1.1918,2.5005,54,34561,3992589015
16273529,1.0549,2.5299,165,285868,5035268417
16275018,1.0872,2.7391,15,14877,5009192468
16275547,1.0236,2.5871,2,259872,1097200869
16275858,1.1314,2.6401,70,507102,9598377925
16276914,1.2457,2.5842,60,714176,6766324666
16280297,1.0136,2.5241,108,783934,9013153173
16282099,1.0162,2.6344,165,190565,2995219152
16285861,1.246,2.6531,69,149978,5784939944
16288411,1.081,2.6922,2,159841,7396836484
16291476,1.2244,2.7389,106,168125,3083446565
16291556,1.015,2.6841,24,701713,9237487147
16292403,1.1973,2.6260000000000003,2,217953,7098464262
16294785,1.0408,2.7108,6,103981,8048985799
16295543,1.0823,2.6824,54,551040,9632980559
16296018,1.1174,2.6018,5,134891,4423196276
